OID_,LSOA21CD,povertyweight,400tram_ratio,400bus_ratio,metroPointCount,busPoint_Count,Index_of_M_1,IMD_rank,sapelsoapopulationdensity,populationdensity20222024_csv_Mid_2024__Population_1,populationdensity2024,Total_population,F65,M65,NQPDE400,BtE400,TPD400,400tramsum_Area_SQUAREMETERS,Unnamed: 19,access,access_gap,65ratio,olderratio,Cent_norm,popdense_normalised,popdense,400tramsum_Area_SQUAREMETERS_1,400bussum_Area_SQUAREMETERS,vul_str,vul_ser,vul_pop,Vul_sum,Exp_flag,Vul_type
1520,E01005441,-0.1,0,0.370360139,0,12,3865,2,0.71,1583,2216,1583,166,143,0.003370584,0.333333343,1,0,,0.259252097,0.740747903,0.195198989,0.130133918,0.002097196,0.143442623,2229.577465,0,264583.515,0,1,0,1,0,1
1521,E01005958,-0.1,0,0.319860935,0,5,4095,2,0.25,1707,6900,1707,121,119,0.001463239,0.333333254,0.999999881,0,,0.223902655,0.776097346,0.14059754,0.09820564,0.000910435,0.171675774,6828,0,79130.19612,1,1,0,2,0,2
1522,E01005706,0,0,0.302070221,0,6,2208,1,0.27,1590,5807,1590,138,136,0.002778138,0.333333343,1,0,,0.211449155,0.788550845,0.172327044,0.135888636,0.001728573,0.14503643,5888.888889,0,82672.97905,0,1,0,1,0,1
1523,E01006058,-0.3,0,0.378694614,0,15,11376,4,0.52,2040,3888,2040,197,152,0.001460284,0.333333343,1,0,,0.26508623,0.73491377,0.171078431,0.088009526,0.000908597,0.247495446,3923.076923,0,198706.8379,0,1,0,1,0,1
1524,E01006134,-0.9,0,0.203956555,0,8,33139,10,1.17,1507,1283,1507,179,175,0.003362318,0.333333284,0.99999994,0,,0.142769589,0.857230412,0.234903782,0.020136667,0.002092053,0.126138434,1288.034188,0,239629.9961,0,1,0,1,0,1
1525,E01006072,-0.8,0,0.072461376,0,8,30307,9,1.09,1637,1507,1637,262,246,0.00082531,0.333333284,0.99999994,0,,0.050722963,0.949277037,0.310323763,0.058916644,0.000513512,0.155737705,1501.834862,0,78731.63984,1,1,0,2,0,2
1526,E01006009,-0.2,0,0.515689878,0,12,8744,3,0.45,1353,3028,1353,118,107,0.002947716,0.333333284,0.99999994,0,,0.360982915,0.639017085,0.166297118,0.085013359,0.001834085,0.091074681,3006.666667,0,230455.7733,0,1,0,1,0,1
1527,E01006002,-0.3,0.014644144,0.220974108,0,5,12217,4,0.24,1349,5666,1349,134,102,0,0,0,3487.324417,,0.159075119,0.840924881,0.174944403,0.102980571,0,0.090163934,5620.833333,3487.324417,52622.29228,1,0,0,1,0,1
1528,E01005094,0,0.229175197,0.359827978,1,7,820,1,0.41,1748,4260,1748,94,83,0.03147598,6.333333492,0.97023809,94014.83546,,0.320632144,0.679367856,0.101258581,0.068791825,0.019584528,0.181010929,4263.414634,94014.83546,147612.6939,0,0,0,0,0,0
1529,E01005591,-0.3,0,0.413198808,0,11,13023,4,0.29,1602,5594,1602,192,172,0.002696749,0.333333343,1,0,,0.289239166,0.710760834,0.22721598,0.113047354,0.001677932,0.14776867,5524.137931,0,118377.4596,0,1,0,1,0,1
1530,E01005963,-0.5,0,0.341938547,0,4,18594,6,0.32,1188,3673,1188,116,100,0.008755161,1.333333373,0.833333313,0,,0.239356983,0.760643017,0.181818182,0.069149365,0.005447509,0.053506375,3712.5,0,110566.3964,0,1,0,1,0,1
1531,E01005557,-0.7,0,0,0,0,25858,8,0.28,1200,4278,1200,194,156,0,0,0,0,,0,1,0.291666667,0.0875,0,0.056238616,4285.714286,0,0,1,1,0,2,0,2
1532,E01006129,-0.5,0,0.407930425,0,6,17833,6,0.47,1399,2987,1399,197,162,0.004157546,0.333333284,0.99999994,0,,0.285551298,0.714448703,0.256611866,0.091668007,0.002586848,0.10154827,2976.595745,0,191033.8122,0,1,0,1,0,1
1533,E01005690,-0.3,0,0.269740764,0,5,11208,4,0.35,1624,4692,1624,161,146,0.003305328,0.333333284,0.99999994,0,,0.188818535,0.811181465,0.189039409,0.107341685,0.002056593,0.152777778,4640,0,93359.08888,0,1,0,1,0,1
1534,E01005984,-0.1,0,0,0,5,3629,2,0.43,1716,4004,1716,123,145,0,0,0,0,,0,1,0.156177156,0.140559441,0,0.173724954,3990.697674,0,0,1,1,0,2,0,2
1535,E01005263,-0.1,0,0.158627078,0,9,6223,2,1.17,1786,1528,1786,135,152,0.003093564,0.333333373,1,0,,0.111038955,0.888961045,0.160694289,0.128565867,0.001924833,0.189663024,1526.495727,0,185339.9511,0,1,0,1,0,1
1536,E01005867,-0.7,0,0.077182187,0,8,26794,8,0.34,1549,4535,1549,218,192,0,0,0,0,,0.054027531,0.945972469,0.264686895,0.075115955,0,0.135701275,4555.882353,0,26368.35145,1,1,0,2,0,2
1537,E01005483,0,0,0.623133546,0,9,1187,1,0.18,1389,7578,1389,89,79,0.002701419,0.333333343,1,0,,0.436193482,0.563806518,0.120950324,0.068192581,0.001680838,0.099271403,7716.666667,0,114244.6104,0,1,0,1,0,1
1538,E01005233,0,0,0.462802049,0,2,1013,1,0.1,2979,28838,2979,80,64,0.001730013,0.333333284,0.99999994,0,,0.323961434,0.676038566,0.048338369,0.032678601,0.001076424,0.46129326,29790,0,47877.43013,0,1,0,1,0,1
1539,E01005229,-0.3,0,0.190589524,0,6,13009,4,0.4,1509,3793,1509,155,155,0.002481266,0.333333343,1,0,,0.133412667,0.866587333,0.205434062,0.124618589,0.001543857,0.126593807,3772.5,0,75823.8433,0,1,0,1,0,1
1540,E01005465,-0.2,0,0.345609186,0,12,9466,3,0.56,2063,3695,2063,179,178,0.014672918,3.333333254,0.850000024,0,,0.24192643,0.75807357,0.173048958,0.104947073,0.00912957,0.25273224,3683.928571,0,192960.2453,0,1,0,1,0,1
1541,E01005640,0,0,0,0,8,3215,1,2.35,1418,604,1418,102,83,0,0,0,0,,0,1,0.130465444,0.130465444,0,0.105874317,603.4042553,0,0,1,1,0,2,0,2
1542,E01005814,-0.9,0,0.180871835,0,6,32633,10,0.4,1237,3103,1237,221,152,0.001496646,0.333333343,1,0,,0.126610285,0.873389716,0.301535974,0.026335842,0.000931221,0.064663024,3092.5,0,72092.36138,0,1,0,1,0,1
1543,E01005260,-0.1,0,0.438485366,0,8,5860,2,0.36,1494,4152,1494,146,142,0.001125838,0.333333343,1,0,,0.306939756,0.693060244,0.192771084,0.120241777,0.000700503,0.123178506,4150,0,157765.1216,0,1,0,1,0,1
1544,E01004994,-0.1,0.142254634,0.27287508,1,11,6014,2,0.69,1404,2040,1404,108,96,0.004396968,0.333333343,1,97896.95124,,0.233688946,0.766311054,0.145299145,0.100209907,0.002735818,0.102686703,2034.782609,97896.95124,187787.4739,0,0,0,0,0,0
1545,E01005749,-0.6,0,0.375483485,0,7,20442,7,0.32,1596,5047,1596,180,150,0.004004878,0.333333373,1,0,,0.26283844,0.737161561,0.206766917,0.060968249,0.002491857,0.14640255,4987.5,0,118700.3799,0,1,0,1,0,1
1546,E01004816,-0.3,0,0.381283093,0,5,10407,4,0.24,3072,12789,3072,152,109,0.003877367,0.333333284,0.99999994,0,,0.266898165,0.733101835,0.084960938,0.043599513,0.002412519,0.482468124,12800,0,91619.50015,0,1,0,1,0,1
1547,E01004771,-0.8,0,0.308131412,0,8,28855,9,0.45,1768,3905,1768,161,136,0.001153014,0.333333343,1,0,,0.215691988,0.784308012,0.167986425,0.02635062,0.000717412,0.185564663,3928.888889,0,139467.8696,0,1,0,1,0,1
1548,E01004819,-0.2,0,0.411539926,0,8,7886,3,0.35,1740,4925,1740,195,157,0.003140573,0.333333343,1,0,,0.288077948,0.711922052,0.202298851,0.11521681,0.001954082,0.179189435,4971.428571,0,145399.0322,0,1,0,1,0,1
1549,E01005548,-0.1,0,0.179823767,0,19,4367,2,0.67,1285,1920,1285,151,118,0.013071455,0.697242618,0.094129026,0,,0.125876637,0.874123363,0.209338521,0.164688923,0.008133131,0.075591985,1917.910448,0,120302.661,0,1,0,1,0,1
1550,E01005061,0,0,0.318305587,0,13,1719,1,0.86,1900,2203,1900,74,56,0.005082923,0.333333343,1,0,,0.222813911,0.777186089,0.068421053,0.05317589,0.003162623,0.215619308,2209.302326,0,274483.4715,0,1,0,1,0,1
1551,E01005304,-0.5,0,0.404947619,0,4,19964,6,0.21,2067,9838,2067,62,75,0.005106494,0.333333343,1,0,,0.283463333,0.716536667,0.066279632,0.023745893,0.003177289,0.253642987,9842.857143,0,85070.62817,0,1,0,1,0,1
1552,E01006023,-0.1,0,0.498513729,0,18,3605,2,0.75,1692,2249,1692,109,129,0.002814946,0.333333343,1,0,,0.34895961,0.65104039,0.140661939,0.082418943,0.001751475,0.168260474,2256,0,374964.7119,0,1,0,1,0,1
1553,E01006159,-0.2,0,0.475929822,0,6,7169,3,0.31,1866,6045,1866,130,83,0.00205296,0.333333343,1,0,,0.333150875,0.666849125,0.11414791,0.060895547,0.001277363,0.20787796,6019.354839,0,146899.6573,0,1,0,1,0,1
1554,E01005388,-0.3,0,0.343022334,0,8,12804,4,0.28,1360,4836,1360,195,113,0.002406116,0.333333313,1,0,,0.240115634,0.759884366,0.226470588,0.120464022,0.001497099,0.092668488,4857.142857,0,96481.06098,0,1,0,1,0,1
1555,E01005823,-0.2,0,0.230420864,0,5,7426,3,0.24,1666,7077,1666,116,71,0.00188804,0.333333343,1,0,,0.161294605,0.838705395,0.112244898,0.075312321,0.001174749,0.162340619,6941.666667,0,54256.87951,0,1,0,1,0,1
1556,E01006178,-0.8,0.050777264,0.340544894,0,4,28454,9,0.38,1890,4942,1890,189,147,0.00224421,0.333333284,0.999999881,19417.86041,,0.253614605,0.746385395,0.177777778,0.026538147,0.00139636,0.213342441,4973.684211,19417.86041,130228.6235,0,0,0,0,0,0
1557,E01005552,0,0,0,0,8,858,1,0.35,2528,7223,2528,159,115,0,0,0,0,,0,1,0.108386076,0.108386076,0,0.358606557,7222.857143,0,0,1,1,0,2,0,2
1558,E01005024,-0.1,0.022058558,0.398181441,0,18,3704,2,0.76,3004,3938,3004,105,110,0.009154891,1.333333611,0.666666687,16830.11953,,0.285344576,0.714655424,0.071571238,0.046033896,0.005696223,0.466985428,3952.631579,16830.11953,303802.3281,0,0,0,0,0,0
1559,E01005022,-0.7,0,0.064288675,0,14,25565,8,3.08,1513,491,1513,149,143,0.001802895,0.333333284,0.99999994,0,,0.045002073,0.954997928,0.192994052,0.055292676,0.001121771,0.127504554,491.2337662,0,198234.4629,0,1,0,1,0,1
1560,E01004787,0,0,0.010313356,0,10,295,1,0.3,1746,5812,1746,87,89,0,0,0,0,,0.007219349,0.992780651,0.100801833,0.100074109,0,0.180555556,5820,0,3097.482312,1,1,0,2,0,2
1561,E01006277,-0.6,0,0.098848683,0,5,23170,7,0.65,1944,2993,1944,106,122,0.003328349,0.333333343,1,0,,0.069194078,0.930805922,0.117283951,0.043667438,0.002070917,0.225637523,2990.769231,0,64209.37003,0,1,0,1,0,1
1562,E01005237,0,0,0.212993724,0,1,1794,1,0.16,2093,12952,2093,75,72,0.023926785,4.333333015,0.909523785,0,,0.149095607,0.850904393,0.070234114,0.059762516,0.014887377,0.259562842,13081.25,0,34409.25035,0,1,0,1,0,1
1563,E01006243,-0.7,0,0.279501441,0,10,24890,8,1.19,2115,1776,2115,172,182,0.002212847,0.333333343,1,0,,0.195651009,0.804348991,0.167375887,0.040388588,0.001376846,0.264571949,1777.310924,0,332964.494,0,1,0,1,0,1
1564,E01005182,0,0,0.254142498,0,2,2760,1,0.2,1635,8042,1635,100,65,0.002090957,0.333333343,1,0,,0.177899749,0.822100251,0.100917431,0.082964246,0.001301005,0.155282332,8175,0,51656.50681,0,1,0,1,0,1
1565,E01006254,-0.1,0,0.034873591,0,8,4108,2,1.02,1722,1695,1722,162,131,0.002746442,0.333333343,1,0,,0.024411514,0.975588486,0.170150987,0.14939761,0.001708851,0.175091075,1688.235294,0,35441.61516,0,1,0,1,0,1
1566,E01005082,-0.1,0.059240612,0.117616999,0,8,5864,2,0.77,1856,2396,1856,105,123,0.000908855,0.333333313,1,45896.05122,,0.100104083,0.899895917,0.122844828,0.099492803,0.000565495,0.205601093,2410.38961,45896.05122,91122.55275,1,1,0,2,0,2
1567,E01006098,-0.9,0,0.277491989,0,3,32785,10,0.25,1335,5250,1335,156,124,0.00302015,0.333333373,1,0,,0.194244392,0.805755608,0.209737828,0.016899743,0.001879154,0.086976321,5340,0,70564.61606,0,1,0,1,0,1
1568,E01005389,0,0,0.294298544,0,11,2457,1,0.59,1783,3011,1783,170,134,0.002406116,0.333333313,1,0,,0.206008981,0.793991019,0.170499159,0.135374801,0.001497099,0.188979964,3022.033898,0,174273.2281,0,1,0,1,0,1
1569,E01005039,-0.2,0.058808163,0.307547962,1,10,7401,3,0.28,1632,5904,1632,197,160,0.001467625,0.333333343,1,16256.03946,,0.232926022,0.767073978,0.21875,0.134237946,0.000913164,0.154599271,5828.571429,16256.03946,85013.9087,0,0,0,0,0,0
1570,E01005722,-0.1,0.038400168,0.541728304,0,12,3843,2,0.37,2108,5691,2108,101,98,0.043423038,12.33333302,1.115384579,14221.7093,,0.390729863,0.609270137,0.094402277,0.051764839,0.027018053,0.262978142,5697.297297,14221.7093,200632,0,0,0,0,0,0
1571,E01005678,0,0,0,0,2,3016,1,0.93,1543,1661,1543,89,91,0,0,0,0,,0,1,0.116655865,0.116655865,0,0.134335155,1659.139785,0,0,1,1,0,2,0,2
1572,E01004997,-0.3,0,0.140418649,0,5,12644,4,0.28,1587,5709,1587,152,125,0.003612538,0.333333343,1,0,,0.098293054,0.901706946,0.174543163,0.110170748,0.002247741,0.14435337,5667.857143,0,39046.91996,0,1,0,1,0,1
1573,E01005707,0,0,0.068593998,0,7,1803,1,0.62,1844,2954,1844,108,90,0.00136629,0.333333343,1,0,,0.048015799,0.951984201,0.107375271,0.102219562,0.000850113,0.202868852,2974.193548,0,42807.32943,0,1,0,1,0,1
1574,E01006005,0,0,0,0,2,2335,1,0.3,1448,4908,1448,129,126,0,0,0,0,,0,1,0.176104972,0.176104972,0,0.112704918,4826.666667,0,0,1,1,0,2,0,2
1575,E01034130,-0.5,0,0.479587923,0,4,19565,6,0.11,1477,13689,1477,11,12,0.083714567,19.33333397,0.990252197,0,,0.335711546,0.664288454,0.015572106,0.005172185,0.052087663,0.119307832,13427.27273,0,51764.60091,0,1,0,1,0,1
1576,E01005117,0,0.056380403,0.250944138,0,12,1847,1,0.99,2516,2534,2516,87,90,0.022094144,5.333333015,0.888888836,55984.24088,,0.192575018,0.807424983,0.070349762,0.056802155,0.013747098,0.355874317,2541.414141,55984.24088,249180.8551,0,0,0,0,0,0
1577,E01005112,-0.1,0,0.281063504,0,12,5504,2,0.77,1839,2402,1839,124,154,0.002021822,0.333333343,1,0,,0.196744453,0.803255547,0.151169114,0.109284686,0.001257989,0.201730419,2388.311688,0,215228.333,0,1,0,1,0,1
1578,E01005589,-0.2,0,0.262697273,0,10,7546,3,0.26,1857,7200,1857,103,89,0.005886297,0.333333343,1,0,,0.183888091,0.816111909,0.103392569,0.067503925,0.003662486,0.20582878,7142.307692,0,67758.63175,0,1,0,1,0,1
1579,E01005520,-0.3,0,0.172730934,0,25,11895,4,1.58,1745,1106,1745,212,156,0.000659592,0.333333343,1,0,,0.120911654,0.879088346,0.210888252,0.129772583,0.000410402,0.180327869,1104.43038,0,272556.8373,0,1,0,1,0,1
1580,E01034232,0,0.149725218,0.654259874,1,8,1005,1,0.18,1812,9923,1812,92,42,0.003569692,0.333333343,1,27328.04532,,0.502899477,0.497100523,0.073951435,0.036761297,0.002221082,0.195582878,10066.66667,27328.04532,119416.3796,0,0,0,0,0,0
1581,E01006122,-0.8,0,0.167146755,0,7,30097,9,0.82,1841,2253,1841,244,198,0.001511224,0.333333343,1,0,,0.117002729,0.882997272,0.240086909,0.042399217,0.000940292,0.202185792,2245.121951,0,136570.8418,0,1,0,1,0,1
1582,E01004838,0,0,0.214261775,0,12,2055,1,0.81,2121,2628,2121,119,115,0.003060877,0.333333343,1,0,,0.149983243,0.850016758,0.110325318,0.093778369,0.001904494,0.265938069,2618.518519,0,172897.3264,0,1,0,1,0,1
1583,E01006022,-0.4,0,0.236684003,0,10,15091,5,0.53,2056,3884,2056,243,218,0.018703021,3.333333254,1.033333302,0,,0.165678802,0.834321198,0.22422179,0.112243795,0.011637122,0.251138434,3879.245283,0,125279.0116,0,1,0,1,0,1
1584,E01005971,-0.3,0,0.437329085,0,9,12521,4,0.39,1343,3419,1343,154,120,0.00317512,0.333333343,1,0,,0.30613036,0.693869641,0.204020849,0.099094711,0.001975577,0.088797814,3443.589744,0,171766.0123,0,1,0,1,0,1
1585,E01005287,0,0,0.310971019,0,2,2105,1,0.21,2356,10994,2356,108,100,0.004396297,0.333333343,1,0,,0.217679713,0.782320287,0.088285229,0.069067326,0.0027354,0.319444444,11219.04762,0,66649.95459,0,1,0,1,0,1
1586,E01006213,0,0,0.128101554,0,19,1176,1,1.84,1566,849,1566,97,99,0.001740313,0.333333343,1,0,,0.089671088,0.910328912,0.125159642,0.113936441,0.001082832,0.139571949,851.0869565,0,236285.847,0,1,0,1,0,1
1587,E01006108,0,0,0.012515767,0,8,382,1,0.26,1631,6216,1631,89,62,0,0,0,0,,0.008761037,0.991238963,0.092581239,0.091770131,0,0.154371585,6273.076923,0,3283.149433,1,1,0,2,0,2
1588,E01005377,0,0,0.465227953,0,4,2160,1,0.23,1779,7715,1779,76,64,0.001909585,0.333333284,0.99999994,0,,0.325659567,0.674340433,0.078695897,0.053067825,0.001188154,0.188069217,7734.782609,0,107230.5341,0,1,0,1,0,1
1589,E01005974,-0.1,0,0.446795561,0,16,4949,2,0.5,1945,3905,1945,143,146,0.003253168,0.333333343,1,0,,0.312756893,0.687243107,0.148586118,0.091903307,0.002024139,0.225865209,3890,0,222523.2993,0,1,0,1,0,1
1590,E01005545,-0.8,0,0.123421393,0,12,28979,9,0.34,1239,3643,1239,140,149,0.004176963,0.333333343,1,0,,0.086394975,0.913605025,0.233252623,0.042620154,0.002598929,0.065118397,3644.117647,0,41985.92118,0,1,0,1,0,1
1591,E01006048,-0.5,0,0.272066588,0,15,16992,6,1.15,1611,1396,1611,275,212,0.00082531,0.333333284,0.99999994,0,,0.190446612,0.809553388,0.30229671,0.122362663,0.000513512,0.149817851,1400.869565,0,313959.3444,1,1,0,2,0,2
1592,E01005917,-0.1,0,0.545723245,0,14,4326,2,0.51,1917,3771,1917,114,80,0.002091924,0.333333343,1,0,,0.382006272,0.617993729,0.101199791,0.056286753,0.001301607,0.219489982,3758.823529,0,277388.621,0,1,0,1,0,1
1593,E01004911,-0.1,0,0.449296028,0,9,3930,2,0.31,1622,5212,1622,159,153,0.002631408,0.333333343,1,0,,0.31450722,0.68549278,0.192355117,0.11867224,0.001637277,0.152322404,5232.258065,0,139806.7645,0,1,0,1,0,1
1594,E01004918,-0.7,0,0.346371298,0,4,26200,8,0.21,1284,6057,1284,189,141,0.002631408,0.333333343,1,0,,0.242459909,0.757540091,0.257009346,0.058408465,0.001637277,0.075364299,6114.285714,0,73465.7171,0,1,0,1,0,1
1595,E01005764,-0.2,0,0.202800776,0,7,7254,3,0.29,1644,5584,1644,123,107,0.001340058,0.333333343,1,0,,0.141960543,0.858039457,0.139902676,0.096033613,0.000833791,0.157331512,5668.965517,0,59698.95488,0,1,0,1,0,1
1596,E01005777,-0.5,0,0.233735282,0,8,17733,6,0.54,1629,2996,1629,173,137,0.00374416,0.333333343,1,0,,0.163614697,0.836385303,0.190300798,0.079582395,0.002329637,0.153916211,3016.666667,0,127117.373,0,1,0,1,0,1
1597,E01006183,-0.6,0,0.447252465,0,8,22785,7,0.23,1742,7694,1742,174,124,0.010244459,1.333333254,0.666666687,0,,0.313076726,0.686923275,0.171067738,0.047004164,0.006374159,0.179644809,7573.913043,0,101263.4307,0,1,0,1,0,1
1598,E01004814,-0.1,0,0.281851268,0,9,4230,2,0.8,1769,2201,1769,77,79,0.004108462,0.333333343,1,0,,0.197295888,0.802704112,0.088185415,0.063708116,0.002556308,0.18579235,2211.25,0,226541.6144,0,1,0,1,0,1
1599,E01005802,-0.8,0,0.241246337,0,1,29714,9,0.32,1483,4684,1483,135,110,0.002376979,0.333333284,0.99999994,0,,0.168872436,0.831127564,0.165205664,0.027461396,0.001478969,0.120673953,4634.375,0,76354.87931,0,1,0,1,0,1
1600,E01034135,-0.3,0.517114171,0.807076568,0,8,13216,4,0.15,1476,9860,1476,23,12,0.024437794,6.333333492,0.834199131,77434.74534,,0.720087849,0.279912151,0.023712737,0.004646238,0.01520533,0.119080146,9840,77434.74534,120854.875,0,0,0,0,0,0
1601,E01033219,-0.8,0,0.131328821,0,10,30024,9,1.34,1366,1016,1366,165,178,0.001322528,0.333333254,0.999999881,0,,0.091930175,0.908069825,0.251098097,0.045602921,0.000822884,0.094034608,1019.402985,0,176592.7161,1,1,0,2,0,2
1602,E01004848,0,0,0.636766832,0,44,1778,1,0.87,2227,2553,2227,201,171,0.02559338,5.333333492,0.688888907,0,,0.445736782,0.554263218,0.167040862,0.092584606,0.015924342,0.29007286,2559.770115,0,555381.5775,0,1,0,1,0,1
1603,E01005291,0,0.240257425,0.514562236,1,12,557,1,0.41,1523,3741,1523,121,123,0.006406509,1.333333135,0.642857134,97827.04973,,0.432270793,0.567729207,0.160210112,0.09095596,0.003986165,0.129781421,3714.634146,97827.04973,209517.3765,0,0,0,0,0,0
1604,E01004846,0,0,0.250956823,0,4,1527,1,0.12,1510,12438,1510,72,71,0,0,0,0,,0.175669776,0.824330224,0.094701987,0.07806571,0,0.126821494,12583.33333,0,30460.51985,1,1,0,2,0,2
1605,E01005708,-0.1,0,0.339248536,0,10,3493,2,0.38,1592,4236,1592,175,147,0.00136629,0.333333343,1,0,,0.237473975,0.762526025,0.202261307,0.138806559,0.000850113,0.145491803,4189.473684,0,127502.3503,0,1,0,1,0,1
1606,E01005442,-0.8,0,0.192433261,0,7,27746,9,0.37,1298,3510,1298,196,160,0.001647066,0.333333343,1,0,,0.134703283,0.865296717,0.274268105,0.047464658,0.001024814,0.078551913,3508.108108,0,71167.23925,0,1,0,1,0,1
1607,E01005004,0,0,0.04003102,0,7,200,1,0.3,1635,5537,1635,199,141,0,0,0,0,,0.028021714,0.971978286,0.20795107,0.202123925,0,0.155282332,5450,0,11821.83054,1,1,0,2,0,2
1608,E01033685,-0.3,0,0.416386143,0,11,11051,4,0.33,1590,4823,1590,78,78,0.001956324,0.333333313,1,0,,0.2914703,0.7085297,0.098113208,0.048661285,0.001217236,0.14503643,4818.181818,0,137239.6308,0,1,0,1,0,1
1609,E01005422,0,0,0.046979589,0,7,514,1,0.44,1616,3636,1616,58,38,0.000855386,0.333333313,1,0,,0.032885712,0.967114288,0.059405941,0.057452334,0.000532226,0.150956284,3672.727273,0,20873.836,1,1,0,2,0,2
1610,E01005284,-0.2,0,0.368692975,0,6,8180,3,0.3,3399,11460,3399,39,58,0.012698319,2.333333254,0.783333302,0,,0.258085083,0.741914918,0.028537805,0.016938099,0.007900964,0.556921676,11330,0,109351.1649,0,1,0,1,0,1
1611,E01005485,0,0.004373739,0.486453577,0,5,2358,1,0.24,2441,10049,2441,139,156,0.006680257,1.333333373,0.590909064,1062.808224,,0.341829626,0.658170374,0.12085211,0.079541278,0.004156493,0.338797814,10170.83333,1062.808224,118207.0759,0,0,0,0,0,0
1612,E01004827,0,0,0.256448451,0,4,1723,1,0.16,2174,13613,2174,95,103,0.002049225,0.333333284,0.99999994,0,,0.179513916,0.820486084,0.091076357,0.074726883,0.001275039,0.278005464,13587.5,0,40965.22994,0,1,0,1,0,1
1613,E01004768,-0.9,0,0.05606126,0,15,30794,10,3.91,1590,406,1590,195,167,0.001153014,0.333333343,1,0,,0.039242882,0.960757118,0.227672956,0.021873841,0.000717412,0.14503643,406.6496164,0,219351.0688,0,1,0,1,0,1
1614,E01006376,-0.2,0,0.225434103,0,10,7110,3,0.65,1715,2632,1715,124,115,0.001780315,0.333333343,1,0,,0.157803872,0.842196128,0.139358601,0.093893819,0.001107722,0.173497268,2638.461538,0,146935.3967,0,1,0,1,0,1
1615,E01005524,-0.3,0,0.171235804,0,3,11487,4,0.3,1515,5074,1515,162,133,0.003640917,0.333333343,1,0,,0.119865063,0.880134937,0.194719472,0.119965587,0.002265399,0.127959927,5050,0,51138.90436,0,1,0,1,0,1
1616,E01005725,0,0,0.013296815,0,0,1654,1,0.2,1416,6965,1416,76,71,0,0,0,0,,0.009307771,0.99069223,0.103813559,0.102847287,0,0.105418944,7080,0,2703.688194,1,1,0,2,0,2
1617,E01005973,-0.6,0,0.13235924,0,5,21588,7,0.62,1415,2286,1415,210,152,0.001762642,0.333333343,1,0,,0.092651468,0.907348532,0.255830389,0.092850931,0.001096726,0.105191257,2282.258065,0,81936.97077,0,1,0,1,0,1
1618,E01005016,-0.6,0,0.175475637,0,4,20870,7,0.38,1433,3780,1433,145,112,0.000550559,0.333333313,1,0,,0.122832946,0.877167054,0.179344033,0.062925871,0.000342561,0.109289617,3771.052632,0,66519.44913,1,1,0,2,0,2
1619,E01006076,-0.9,0,0.163638632,0,4,30821,10,0.63,1684,2655,1684,291,266,0.003423437,0.333333284,0.99999994,0,,0.114547042,0.885452958,0.330760095,0.02928725,0.002130081,0.16643898,2673.015873,0,103779.2355,0,1,0,1,0,1
1620,E01006222,-0.8,0,0.096172329,0,5,28413,9,0.65,1528,2349,1528,216,180,0.022054272,4.333333492,0.633333325,0,,0.06732063,0.93267937,0.259162304,0.048343067,0.013722289,0.130919854,2350.769231,0,62559.87371,0,1,0,1,0,1
1621,E01005929,-0.9,0,0.053785677,0,1,33182,10,0.87,1432,1646,1432,246,204,0.003300905,0.333333373,1,0,,0.037649974,0.962350026,0.31424581,0.030241446,0.002053841,0.109061931,1645.977011,0,46786.70196,0,1,0,1,0,1
1622,E01005592,0,0,0.256437554,0,10,3119,1,0.68,1666,2436,1666,146,123,0.002775511,0.333333284,0.99999994,0,,0.179506288,0.820493712,0.161464586,0.132480677,0.001726938,0.162340619,2450,0,175394.2046,0,1,0,1,0,1
1623,E01006205,-0.9,0,0.546955348,0,3,33058,10,0.25,1393,5486,1393,211,172,0.003139777,0.333333343,1,0,,0.382868744,0.617131256,0.274946159,0.016967787,0.001953586,0.100182149,5572,0,138902.0624,0,1,0,1,0,1
